file_path,class_name,category,base_letter,vowel_modifier,vattu,base_idx,modifier_idx,vattu_idx
Guninthamulu/tt/tii/12.jpg,Guninthamulu__tt__tii,Guninthamulu,ఠ,ii,none,27,3,0
Guninthamulu/khh/khu/A_0_713.jpeg,Guninthamulu__khh__khu,Guninthamulu,ఖ,u,none,18,4,0
othulu/nn/A_0_2563.jpeg,othulu__nn,othulu,none,none,nn,0,0,23
Guninthamulu/gha/ghoo/A_0_1021.jpeg,Guninthamulu__gha__ghoo,Guninthamulu,ఘ,oo,none,20,12,0
Guninthamulu/ma/m/A_0_7.jpeg,Guninthamulu__ma__m,Guninthamulu,మ,none,none,40,0,0
Guninthamulu/ha/hu/A_0_1384.jpeg,Guninthamulu__ha__hu,Guninthamulu,హ,u,none,50,4,0
Guninthamulu/ga/gaa/A_0_8759.jpeg,Guninthamulu__ga__gaa,Guninthamulu,గ,aa,none,19,1,0
Guninthamulu/jh/jha/A_0_2105.jpeg,Guninthamulu__jh__jha,Guninthamulu,ఝ,aa,none,25,1,0
Guninthamulu/ra/r/47.jpg,Guninthamulu__ra__r,Guninthamulu,ర,none,none,42,0,0
Guninthamulu/ga/gu/A_0_2039.jpeg,Guninthamulu__ga__gu,Guninthamulu,గ,u,none,19,4,0
Guninthamulu/ja/jai/A_0_5964.jpeg,Guninthamulu__ja__jai,Guninthamulu,జ,ai,none,24,10,0
Guninthamulu/khh/khaa/A_0_4691.jpeg,Guninthamulu__khh__khaa,Guninthamulu,ఖ,aa,none,18,1,0
Guninthamulu/na/nm/A_0_5233.jpeg,Guninthamulu__na__nm,Guninthamulu,న,am,none,35,14,0
Guninthamulu/cha/ch/A_0_4453.jpeg,Guninthamulu__cha__ch,Guninthamulu,ఛ,none,none,23,0,0
Guninthamulu/da/duu/A_0_3441.jpeg,Guninthamulu__da__duu,Guninthamulu,ద,uu,none,33,5,0
hallulu/b/A_0_1031.jpeg,hallulu__b,hallulu,బ,none,none,38,0,0
Guninthamulu/ra/rou/14.jpg,Guninthamulu__ra__rou,Guninthamulu,ర,au,none,42,13,0
Guninthamulu/dh/dho/A_0_8093.jpeg,Guninthamulu__dh__dho,Guninthamulu,ఢ,o,none,29,11,0
Guninthamulu/ll/lii/A_0_7460.jpeg,Guninthamulu__ll__lii,Guninthamulu,ళ,ii,none,45,3,0
achulu/oo/A_0_5428.jpeg,achulu__oo,achulu,ఓ,none,none,13,0,0
Guninthamulu/khh/khuu/18.jpg,Guninthamulu__khh__khuu,Guninthamulu,ఖ,uu,none,18,5,0
Guninthamulu/cha/chow/3.jpg,Guninthamulu__cha__chow,Guninthamulu,ఛ,au,none,23,13,0
othulu/b/A_0_6926.jpeg,othulu__b,othulu,none,none,b,0,0,2
Guninthamulu/ana/ano/A_0_3126.jpeg,Guninthamulu__ana__ano,Guninthamulu,ణ,o,none,30,11,0
Guninthamulu/bha/bhai/A_0_7004.jpeg,Guninthamulu__bha__bhai,Guninthamulu,భ,ai,none,39,10,0
Guninthamulu/ana/anuu/A_0_734.jpeg,Guninthamulu__ana__anuu,Guninthamulu,ణ,uu,none,30,5,0
Guninthamulu/kha/ka/A_0_6833.jpeg,Guninthamulu__kha__ka,Guninthamulu,క,none,none,17,0,0
Guninthamulu/gha/ghee/A_0_7088.jpeg,Guninthamulu__gha__ghee,Guninthamulu,ఘ,ee,none,20,9,0
Guninthamulu/na/noo/A_0_9550.jpeg,Guninthamulu__na__noo,Guninthamulu,న,oo,none,35,12,0
hallulu/ta/A_0_8124.jpeg,hallulu__ta,hallulu,ట,none,none,26,0,0
Guninthamulu/pha/p/50.jpg,Guninthamulu__pha__p,Guninthamulu,ఫ,none,none,37,0,0
Guninthamulu/ma/mo/A_0_4609.jpeg,Guninthamulu__ma__mo,Guninthamulu,మ,o,none,40,11,0
Guninthamulu/l/lah/A_0_8003.jpeg,Guninthamulu__l__lah,Guninthamulu,ల,ah,none,44,15,0
Guninthamulu/jh/jh/A_0_1623.jpeg,Guninthamulu__jh__jh,Guninthamulu,ఝ,none,none,25,0,0
Guninthamulu/pa/po/A_0_3416.jpeg,Guninthamulu__pa__po,Guninthamulu,ప,o,none,36,11,0
achulu/uu/A_0_3328.jpeg,achulu__uu,achulu,ఊ,none,none,6,0,0
Guninthamulu/ll/lo/A_0_4236.jpeg,Guninthamulu__ll__lo,Guninthamulu,ళ,o,none,45,11,0
othulu/tha/3.jpg,othulu__tha,othulu,none,none,tha,0,0,32
Guninthamulu/bha/bhee/A_0_227.jpeg,Guninthamulu__bha__bhee,Guninthamulu,భ,ee,none,39,9,0
othulu/g/A_0_84.jpeg,othulu__g,othulu,none,none,g,0,0,10
Guninthamulu/sh/shr/A_0_8493.jpeg,Guninthamulu__sh__shr,Guninthamulu,ష,ru,none,48,6,0
Guninthamulu/sh/sha/A_0_3296.jpeg,Guninthamulu__sh__sha,Guninthamulu,ష,aa,none,48,1,0
Guninthamulu/d/dou/A_0_7411.jpeg,Guninthamulu__d__dou,Guninthamulu,డ,au,none,28,13,0
Guninthamulu/va/vii/A_0_2504.jpeg,Guninthamulu__va__vii,Guninthamulu,వ,ii,none,46,3,0
Guninthamulu/tt/ti/A_0_1523.jpeg,Guninthamulu__tt__ti,Guninthamulu,ఠ,i,none,27,2,0
Guninthamulu/ba/b/A_0_7302.jpeg,Guninthamulu__ba__b,Guninthamulu,బ,none,none,38,0,0
Guninthamulu/tt/to/A_0_268.jpeg,Guninthamulu__tt__to,Guninthamulu,ఠ,o,none,27,11,0
Guninthamulu/ha/hm/A_0_1711.jpeg,Guninthamulu__ha__hm,Guninthamulu,హ,am,none,50,14,0
Guninthamulu/khh/khee/A_0_1569.jpeg,Guninthamulu__khh__khee,Guninthamulu,ఖ,ee,none,18,9,0
Guninthamulu/ksh/kshe/41.jpg,Guninthamulu__ksh__kshe,Guninthamulu,క్ష,e,none,51,8,0
Guninthamulu/ana/anee/A_0_2277.jpeg,Guninthamulu__ana__anee,Guninthamulu,ణ,ee,none,30,9,0
Guninthamulu/l/la/A_0_7386.jpeg,Guninthamulu__l__la,Guninthamulu,ల,aa,none,44,1,0
hallulu/da/A_0_5172.jpeg,hallulu__da,hallulu,ద,none,none,33,0,0
Guninthamulu/tt/tuu/A_0_3198.jpeg,Guninthamulu__tt__tuu,Guninthamulu,ఠ,uu,none,27,5,0
Guninthamulu/sh/shm/A_0_1252.jpeg,Guninthamulu__sh__shm,Guninthamulu,ష,am,none,48,14,0
Guninthamulu/pha/pi/A_0_3755.jpeg,Guninthamulu__pha__pi,Guninthamulu,ఫ,i,none,37,2,0
Guninthamulu/kha/ku/A_0_705.jpeg,Guninthamulu__kha__ku,Guninthamulu,క,u,none,17,4,0
Guninthamulu/tt/tru/A_0_1397.jpeg,Guninthamulu__tt__tru,Guninthamulu,ఠ,ruu,none,27,7,0
Guninthamulu/na/nah/A_0_1371.jpeg,Guninthamulu__na__nah,Guninthamulu,న,ah,none,35,15,0
Guninthamulu/ksh/kshr/A_0_8089.jpeg,Guninthamulu__ksh__kshr,Guninthamulu,క్ష,ru,none,51,6,0
Guninthamulu/gha/ghaha/A_0_9190.jpeg,Guninthamulu__gha__ghaha,Guninthamulu,ఘ,ah,none,20,15,0
Guninthamulu/ba/b/A_0_5557.jpeg,Guninthamulu__ba__b,Guninthamulu,బ,none,none,38,0,0
Guninthamulu/ma/mi/A_0_9737.jpeg,Guninthamulu__ma__mi,Guninthamulu,మ,i,none,40,2,0
Guninthamulu/d/da/A_0_6435.jpeg,Guninthamulu__d__da,Guninthamulu,డ,aa,none,28,1,0
Guninthamulu/d/dou/A_0_8302.jpeg,Guninthamulu__d__dou,Guninthamulu,డ,au,none,28,13,0
Guninthamulu/bha/bhah/A_0_8747.jpeg,Guninthamulu__bha__bhah,Guninthamulu,భ,ah,none,39,15,0
Guninthamulu/th/thuu/A_0_6788.jpeg,Guninthamulu__th__thuu,Guninthamulu,త,uu,none,31,5,0
Guninthamulu/ga/gaa/A_0_2642.jpeg,Guninthamulu__ga__gaa,Guninthamulu,గ,aa,none,19,1,0
Guninthamulu/sh/shuu/A_0_6082.jpeg,Guninthamulu__sh__shuu,Guninthamulu,ష,uu,none,48,5,0
Guninthamulu/tha/thii/44.jpg,Guninthamulu__tha__thii,Guninthamulu,థ,ii,none,32,3,0
othulu/an/A_0_6670.jpeg,othulu__an,othulu,none,none,an,0,0,1
Guninthamulu/bha/bhii/A_0_8241.jpeg,Guninthamulu__bha__bhii,Guninthamulu,భ,ii,none,39,3,0
Guninthamulu/dh/dhe/A_0_7620.jpeg,Guninthamulu__dh__dhe,Guninthamulu,ఢ,e,none,29,8,0
hallulu/s/A_0_4697.jpeg,hallulu__s,hallulu,శ,none,none,47,0,0
Guninthamulu/ch/cho/A_0_5961.jpeg,Guninthamulu__ch__cho,Guninthamulu,చ,o,none,22,11,0
Guninthamulu/sha/shr/A_0_6017.jpeg,Guninthamulu__sha__shr,Guninthamulu,శ,ru,none,47,6,0
Guninthamulu/l/lee/A_0_8109.jpeg,Guninthamulu__l__lee,Guninthamulu,ల,ee,none,44,9,0
Guninthamulu/d/dou/A_0_7300.jpeg,Guninthamulu__d__dou,Guninthamulu,డ,au,none,28,13,0
Guninthamulu/ll/lou/A_0_397.jpeg,Guninthamulu__ll__lou,Guninthamulu,ళ,au,none,45,13,0
hallulu/g/A_0_5398.jpeg,hallulu__g,hallulu,గ,none,none,19,0,0
Guninthamulu/va/va/A_0_780.jpeg,Guninthamulu__va__va,Guninthamulu,వ,aa,none,46,1,0
Guninthamulu/d/duu/A_0_2266.jpeg,Guninthamulu__d__duu,Guninthamulu,డ,uu,none,28,5,0
Guninthamulu/gha/ghou/A_0_5809.jpeg,Guninthamulu__gha__ghou,Guninthamulu,ఘ,au,none,20,13,0
Guninthamulu/l/lu/A_0_1662.jpeg,Guninthamulu__l__lu,Guninthamulu,ల,u,none,44,4,0
hallulu/dh/A_0_4851.jpeg,hallulu__dh,hallulu,ఢ,none,none,29,0,0
Guninthamulu/ra/ro/A_0_1995.jpeg,Guninthamulu__ra__ro,Guninthamulu,ర,o,none,42,11,0
Guninthamulu/dha/dhu/1.jpg,Guninthamulu__dha__dhu,Guninthamulu,ధ,u,none,34,4,0
Guninthamulu/va/vee/A_0_7687.jpeg,Guninthamulu__va__vee,Guninthamulu,వ,ee,none,46,9,0
othulu/r/A_0_9043.jpeg,othulu__r,othulu,none,none,r,0,0,26
Guninthamulu/ra/re/A_0_7404.jpeg,Guninthamulu__ra__re,Guninthamulu,ర,e,none,42,8,0
othulu/v/19.jpg,othulu__v,othulu,none,none,v,0,0,34
Guninthamulu/ga/gaha/A_0_1607.jpeg,Guninthamulu__ga__gaha,Guninthamulu,గ,ah,none,19,15,0
Guninthamulu/ja/jah/A_0_6476.jpeg,Guninthamulu__ja__jah,Guninthamulu,జ,ah,none,24,15,0
Guninthamulu/ra/rm/A_0_2757.jpeg,Guninthamulu__ra__rm,Guninthamulu,ర,am,none,42,14,0
Guninthamulu/ya/you/A_0_265.jpeg,Guninthamulu__ya__you,Guninthamulu,య,au,none,41,13,0
Guninthamulu/va/vii/A_0_291.jpeg,Guninthamulu__va__vii,Guninthamulu,వ,ii,none,46,3,0
Guninthamulu/d/d/A_0_7124.jpeg,Guninthamulu__d__d,Guninthamulu,డ,none,none,28,0,0
achulu/e/A_0_704.jpeg,achulu__e,achulu,ఎ,none,none,9,0,0
Guninthamulu/ta/truu/46.jpg,Guninthamulu__ta__truu,Guninthamulu,ట,ruu,none,26,7,0
Guninthamulu/ma/mo/16.jpg,Guninthamulu__ma__mo,Guninthamulu,మ,o,none,40,11,0
Guninthamulu/ja/joo/A_0_7476.jpeg,Guninthamulu__ja__joo,Guninthamulu,జ,oo,none,24,12,0
Guninthamulu/pha/pa/A_0_2651.jpeg,Guninthamulu__pha__pa,Guninthamulu,ఫ,aa,none,37,1,0
Guninthamulu/dha/dhuu/A_0_8868.jpeg,Guninthamulu__dha__dhuu,Guninthamulu,ధ,uu,none,34,5,0
othulu/sa/A_0_9651.jpeg,othulu__sa,othulu,none,none,sa,0,0,28
Guninthamulu/ba/bau/A_0_9924.jpeg,Guninthamulu__ba__bau,Guninthamulu,బ,au,none,38,13,0
Guninthamulu/ll/lou/A_0_9825.jpeg,Guninthamulu__ll__lou,Guninthamulu,ళ,au,none,45,13,0
Guninthamulu/va/vii/A_0_2051.jpeg,Guninthamulu__va__vii,Guninthamulu,వ,ii,none,46,3,0
Guninthamulu/dh/dhi/A_0_9178.jpeg,Guninthamulu__dh__dhi,Guninthamulu,ఢ,i,none,29,2,0
Guninthamulu/RR/rrai/A_0_1953.jpeg,Guninthamulu__RR__rrai,Guninthamulu,ఱ,ai,none,43,10,0
Guninthamulu/sha/shee/A_0_6723.jpeg,Guninthamulu__sha__shee,Guninthamulu,శ,ee,none,47,9,0
Guninthamulu/ba/bruu/A_0_9162.jpeg,Guninthamulu__ba__bruu,Guninthamulu,బ,ruu,none,38,7,0
Guninthamulu/tt/te/A_0_3412.jpeg,Guninthamulu__tt__te,Guninthamulu,ఠ,e,none,27,8,0
Guninthamulu/ha/hru/A_0_8209.jpeg,Guninthamulu__ha__hru,Guninthamulu,హ,ru,none,50,6,0
Guninthamulu/pa/pa/A_0_2487.jpeg,Guninthamulu__pa__pa,Guninthamulu,ప,aa,none,36,1,0
Guninthamulu/ja/j/A_0_4890.jpeg,Guninthamulu__ja__j,Guninthamulu,జ,none,none,24,0,0
Guninthamulu/dha/dha/A_0_3407.jpeg,Guninthamulu__dha__dha,Guninthamulu,ధ,aa,none,34,1,0
Guninthamulu/sh/shi/A_0_2390.jpeg,Guninthamulu__sh__shi,Guninthamulu,ష,i,none,48,2,0
Guninthamulu/cha/chm/A_0_4797.jpeg,Guninthamulu__cha__chm,Guninthamulu,ఛ,am,none,23,14,0
Guninthamulu/gha/ghe/A_0_1174.jpeg,Guninthamulu__gha__ghe,Guninthamulu,ఘ,e,none,20,8,0
Guninthamulu/cha/che/A_0_3060.jpeg,Guninthamulu__cha__che,Guninthamulu,ఛ,e,none,23,8,0
Guninthamulu/va/vah/A_0_957.jpeg,Guninthamulu__va__vah,Guninthamulu,వ,ah,none,46,15,0
hallulu/cha/A_0_7131.jpeg,hallulu__cha,hallulu,ఛ,none,none,23,0,0
Guninthamulu/l/l/A_0_1333.jpeg,Guninthamulu__l__l,Guninthamulu,ల,none,none,44,0,0
Guninthamulu/ana/anee/A_0_9674.jpeg,Guninthamulu__ana__anee,Guninthamulu,ణ,ee,none,30,9,0
Guninthamulu/khh/khee/A_0_8792.jpeg,Guninthamulu__khh__khee,Guninthamulu,ఖ,ee,none,18,9,0
Guninthamulu/kha/ka/A_0_1871.jpeg,Guninthamulu__kha__ka,Guninthamulu,క,none,none,17,0,0
Guninthamulu/bha/bhau/A_0_7026.jpeg,Guninthamulu__bha__bhau,Guninthamulu,భ,au,none,39,13,0
Guninthamulu/sha/she/A_0_1339.jpeg,Guninthamulu__sha__she,Guninthamulu,శ,e,none,47,8,0
Guninthamulu/RR/RRUU/A_0_6452.jpeg,Guninthamulu__RR__RRUU,Guninthamulu,ఱ,uu,none,43,5,0
Guninthamulu/ra/rou/A_0_495.jpeg,Guninthamulu__ra__rou,Guninthamulu,ర,au,none,42,13,0
Guninthamulu/ha/h/A_0_8325.jpeg,Guninthamulu__ha__h,Guninthamulu,హ,none,none,50,0,0
Guninthamulu/sh/shuu/A_0_7521.jpeg,Guninthamulu__sh__shuu,Guninthamulu,ష,uu,none,48,5,0
othulu/d/A_0_2536.jpeg,othulu__d,othulu,none,none,d,0,0,6
Guninthamulu/ja/juu/A_0_1729.jpeg,Guninthamulu__ja__juu,Guninthamulu,జ,uu,none,24,5,0
Guninthamulu/ch/chai/33.jpg,Guninthamulu__ch__chai,Guninthamulu,చ,ai,none,22,10,0
Guninthamulu/l/lai/A_0_5408.jpeg,Guninthamulu__l__lai,Guninthamulu,ల,ai,none,44,10,0
Guninthamulu/ja/jii/A_0_6640.jpeg,Guninthamulu__ja__jii,Guninthamulu,జ,ii,none,24,3,0
othulu/ch/A_0_1385.jpeg,othulu__ch,othulu,none,none,ch,0,0,5
Guninthamulu/ra/rru/A_0_1182.jpeg,Guninthamulu__ra__rru,Guninthamulu,ర,ruu,none,42,7,0
Guninthamulu/khh/khru/A_0_1388.jpeg,Guninthamulu__khh__khru,Guninthamulu,ఖ,ru,none,18,6,0
hallulu/ch/A_0_1902.jpeg,hallulu__ch,hallulu,చ,none,none,22,0,0
Guninthamulu/ya/yu/A_0_6112.jpeg,Guninthamulu__ya__yu,Guninthamulu,య,u,none,41,4,0
Guninthamulu/khh/kho/A_0_930.jpeg,Guninthamulu__khh__kho,Guninthamulu,ఖ,o,none,18,11,0
hallulu/v/A_0_2940.jpeg,hallulu__v,hallulu,వ,none,none,46,0,0
Guninthamulu/gha/ghuu/A_0_9729.jpeg,Guninthamulu__gha__ghuu,Guninthamulu,ఘ,uu,none,20,5,0
hallulu/g/A_0_9430.jpeg,hallulu__g,hallulu,గ,none,none,19,0,0
Guninthamulu/l/le/A_0_1810.jpeg,Guninthamulu__l__le,Guninthamulu,ల,e,none,44,8,0
Guninthamulu/RR/RRU/A_0_6866.jpeg,Guninthamulu__RR__RRU,Guninthamulu,ఱ,u,none,43,4,0
achulu/o/A_0_4917.jpeg,achulu__o,achulu,ఒ,none,none,12,0,0
Guninthamulu/pa/pai/A_0_824.jpeg,Guninthamulu__pa__pai,Guninthamulu,ప,ai,none,36,10,0
Guninthamulu/ch/chuu/A_0_4055.jpeg,Guninthamulu__ch__chuu,Guninthamulu,చ,uu,none,22,5,0
Guninthamulu/bha/bhm/A_0_6157.jpeg,Guninthamulu__bha__bhm,Guninthamulu,భ,am,none,39,14,0
Guninthamulu/ya/yai/A_0_3704.jpeg,Guninthamulu__ya__yai,Guninthamulu,య,ai,none,41,10,0
Guninthamulu/pha/pu/A_0_5464.jpeg,Guninthamulu__pha__pu,Guninthamulu,ఫ,u,none,37,4,0
Guninthamulu/ya/ya/A_0_7793.jpeg,Guninthamulu__ya__ya,Guninthamulu,య,aa,none,41,1,0
Guninthamulu/ksh/kshuu/A_0_1937.jpeg,Guninthamulu__ksh__kshuu,Guninthamulu,క్ష,uu,none,51,5,0
Guninthamulu/ch/ch/A_0_7203.jpeg,Guninthamulu__ch__ch,Guninthamulu,చ,none,none,22,0,0
Guninthamulu/dh/dhah/A_0_7294.jpeg,Guninthamulu__dh__dhah,Guninthamulu,ఢ,ah,none,29,15,0
Guninthamulu/ana/anai/A_0_652.jpeg,Guninthamulu__ana__anai,Guninthamulu,ణ,ai,none,30,10,0
Guninthamulu/sh/shu/A_0_2103.jpeg,Guninthamulu__sh__shu,Guninthamulu,ష,u,none,48,4,0
Guninthamulu/ha/hee/40.jpg,Guninthamulu__ha__hee,Guninthamulu,హ,ee,none,50,9,0
achulu/ai/A_0_1367.jpeg,achulu__ai,achulu,ఐ,none,none,11,0,0
Guninthamulu/tt/ta/A_0_214.jpeg,Guninthamulu__tt__ta,Guninthamulu,ఠ,aa,none,27,1,0
Guninthamulu/sh/she/A_0_3917.jpeg,Guninthamulu__sh__she,Guninthamulu,ష,e,none,48,8,0
Guninthamulu/gha/ghee/A_0_316.jpeg,Guninthamulu__gha__ghee,Guninthamulu,ఘ,ee,none,20,9,0
hallulu/thah/A_0_3045.jpeg,hallulu__thah,hallulu,థ,none,none,32,0,0
Guninthamulu/ll/lou/25.jpg,Guninthamulu__ll__lou,Guninthamulu,ళ,au,none,45,13,0
Guninthamulu/ch/chi/A_0_786.jpeg,Guninthamulu__ch__chi,Guninthamulu,చ,i,none,22,2,0
Guninthamulu/tt/tii/A_0_7564.jpeg,Guninthamulu__tt__tii,Guninthamulu,ఠ,ii,none,27,3,0
Guninthamulu/ba/be/A_0_8032.jpeg,Guninthamulu__ba__be,Guninthamulu,బ,e,none,38,8,0
Guninthamulu/khh/khii/A_0_3039.jpeg,Guninthamulu__khh__khii,Guninthamulu,ఖ,ii,none,18,3,0
Guninthamulu/gha/ghaa/A_0_683.jpeg,Guninthamulu__gha__ghaa,Guninthamulu,ఘ,aa,none,20,1,0
Guninthamulu/sha/shou/5.jpg,Guninthamulu__sha__shou,Guninthamulu,శ,au,none,47,13,0
othulu/j/A_0_1463.jpeg,othulu__j,othulu,none,none,j,0,0,14
Guninthamulu/ba/boo/A_0_5992.jpeg,Guninthamulu__ba__boo,Guninthamulu,బ,oo,none,38,12,0
Guninthamulu/tt/ti/A_0_4794.jpeg,Guninthamulu__tt__ti,Guninthamulu,ఠ,i,none,27,2,0
Guninthamulu/tt/tii/32.jpg,Guninthamulu__tt__tii,Guninthamulu,ఠ,ii,none,27,3,0
Guninthamulu/ja/ji/A_0_6676.jpeg,Guninthamulu__ja__ji,Guninthamulu,జ,i,none,24,2,0
Guninthamulu/ksh/ksham/A_0_5615.jpeg,Guninthamulu__ksh__ksham,Guninthamulu,క్ష,am,none,51,14,0
Guninthamulu/da/dru/22.jpg,Guninthamulu__da__dru,Guninthamulu,ద,ru,none,33,6,0
Guninthamulu/ra/ruu/A_0_8613.jpeg,Guninthamulu__ra__ruu,Guninthamulu,ర,uu,none,42,5,0
othulu/an/A_0_7622.jpeg,othulu__an,othulu,none,none,an,0,0,1
Guninthamulu/tt/too/A_0_7505.jpeg,Guninthamulu__tt__too,Guninthamulu,ఠ,oo,none,27,12,0
othulu/da/4.jpg,othulu__da,othulu,none,none,da,0,0,7
Guninthamulu/ra/re/13.jpg,Guninthamulu__ra__re,Guninthamulu,ర,e,none,42,8,0
Guninthamulu/ja/jai/A_0_9007.jpeg,Guninthamulu__ja__jai,Guninthamulu,జ,ai,none,24,10,0
hallulu/cha/A_0_9085.jpeg,hallulu__cha,hallulu,ఛ,none,none,23,0,0
Guninthamulu/ma/ma/48.jpg,Guninthamulu__ma__ma,Guninthamulu,మ,aa,none,40,1,0
Guninthamulu/ja/je/A_0_7491.jpeg,Guninthamulu__ja__je,Guninthamulu,జ,e,none,24,8,0
Guninthamulu/sa/soo/A_0_3251.jpeg,Guninthamulu__sa__soo,Guninthamulu,స,oo,none,49,12,0
Guninthamulu/kha/kuu/A_0_2723.jpeg,Guninthamulu__kha__kuu,Guninthamulu,క,uu,none,17,5,0
Guninthamulu/kha/koo/A_0_7673.jpeg,Guninthamulu__kha__koo,Guninthamulu,క,oo,none,17,12,0
Guninthamulu/pa/p/8.jpg,Guninthamulu__pa__p,Guninthamulu,ప,none,none,36,0,0
Guninthamulu/pha/po/4.jpg,Guninthamulu__pha__po,Guninthamulu,ఫ,o,none,37,11,0
Guninthamulu/pa/pr/38.jpg,Guninthamulu__pa__pr,Guninthamulu,ప,ru,none,36,6,0
Guninthamulu/va/voo/A_0_1675.jpeg,Guninthamulu__va__voo,Guninthamulu,వ,oo,none,46,12,0
Guninthamulu/cha/chruu/A_0_5237.jpeg,Guninthamulu__cha__chruu,Guninthamulu,ఛ,ruu,none,23,7,0
Guninthamulu/sh/shru/A_0_4111.jpeg,Guninthamulu__sh__shru,Guninthamulu,ష,ruu,none,48,7,0
Guninthamulu/th/thi/A_0_3523.jpeg,Guninthamulu__th__thi,Guninthamulu,త,i,none,31,2,0
Guninthamulu/sha/she/21.jpg,Guninthamulu__sha__she,Guninthamulu,శ,e,none,47,8,0
Guninthamulu/d/duu/A_0_1357.jpeg,Guninthamulu__d__duu,Guninthamulu,డ,uu,none,28,5,0
Guninthamulu/ha/hii/A_0_2400.jpeg,Guninthamulu__ha__hii,Guninthamulu,హ,ii,none,50,3,0
Guninthamulu/ja/jru/A_0_7364.jpeg,Guninthamulu__ja__jru,Guninthamulu,జ,ruu,none,24,7,0
Guninthamulu/cha/chu/A_0_8890.jpeg,Guninthamulu__cha__chu,Guninthamulu,ఛ,u,none,23,4,0
Guninthamulu/RR/RRI/A_0_5793.jpeg,Guninthamulu__RR__RRI,Guninthamulu,ఱ,i,none,43,2,0
othulu/ksh/A_0_4111.jpeg,othulu__ksh,othulu,none,none,ksh,0,0,18
Guninthamulu/d/dr/A_0_668.jpeg,Guninthamulu__d__dr,Guninthamulu,డ,ru,none,28,6,0
hallulu/y/A_0_2618.jpeg,hallulu__y,hallulu,య,none,none,41,0,0
Guninthamulu/sh/shah/38.jpg,Guninthamulu__sh__shah,Guninthamulu,ష,ah,none,48,15,0
Guninthamulu/va/voo/A_0_1628.jpeg,Guninthamulu__va__voo,Guninthamulu,వ,oo,none,46,12,0
achulu/e/A_0_6162.jpeg,achulu__e,achulu,ఎ,none,none,9,0,0
Guninthamulu/sa/sou/A_0_5467.jpeg,Guninthamulu__sa__sou,Guninthamulu,స,au,none,49,13,0
Guninthamulu/bha/bhai/A_0_5649.jpeg,Guninthamulu__bha__bhai,Guninthamulu,భ,ai,none,39,10,0
Guninthamulu/tt/tee/A_0_4280.jpeg,Guninthamulu__tt__tee,Guninthamulu,ఠ,ee,none,27,9,0
Guninthamulu/na/nii/A_0_375.jpeg,Guninthamulu__na__nii,Guninthamulu,న,ii,none,35,3,0
hallulu/b/53.jpg,hallulu__b,hallulu,బ,none,none,38,0,0
Guninthamulu/pha/pa/A_0_1397.jpeg,Guninthamulu__pha__pa,Guninthamulu,ఫ,aa,none,37,1,0
Guninthamulu/tha/thm/A_0_8514.jpeg,Guninthamulu__tha__thm,Guninthamulu,థ,am,none,32,14,0
Guninthamulu/RR/rrai/A_0_5496.jpeg,Guninthamulu__RR__rrai,Guninthamulu,ఱ,ai,none,43,10,0
hallulu/y/A_0_9077.jpeg,hallulu__y,hallulu,య,none,none,41,0,0
Guninthamulu/dh/dh/48.jpg,Guninthamulu__dh__dh,Guninthamulu,ఢ,none,none,29,0,0
Guninthamulu/pha/p/A_0_7603.jpeg,Guninthamulu__pha__p,Guninthamulu,ఫ,none,none,37,0,0
othulu/y/24.jpg,othulu__y,othulu,none,none,y,0,0,35
Guninthamulu/ch/cha/A_0_9391.jpeg,Guninthamulu__ch__cha,Guninthamulu,చ,aa,none,22,1,0
Guninthamulu/ya/you/A_0_232.jpeg,Guninthamulu__ya__you,Guninthamulu,య,au,none,41,13,0
Guninthamulu/tt/to/A_0_3801.jpeg,Guninthamulu__tt__to,Guninthamulu,ఠ,o,none,27,11,0
achulu/ah/A_0_2857.jpeg,achulu__ah,achulu,అః,none,none,16,0,0
Guninthamulu/l/l/A_0_1311.jpeg,Guninthamulu__l__l,Guninthamulu,ల,none,none,44,0,0
Guninthamulu/l/lr/A_0_9903.jpeg,Guninthamulu__l__lr,Guninthamulu,ల,ru,none,44,6,0
Guninthamulu/sa/sm/47.jpg,Guninthamulu__sa__sm,Guninthamulu,స,am,none,49,14,0
othulu/da/A_0_8302.jpeg,othulu__da,othulu,none,none,da,0,0,7
Guninthamulu/pha/pu/A_0_5290.jpeg,Guninthamulu__pha__pu,Guninthamulu,ఫ,u,none,37,4,0
Guninthamulu/dh/dhai/48.jpg,Guninthamulu__dh__dhai,Guninthamulu,ఢ,ai,none,29,10,0
Guninthamulu/va/vm/A_0_3833.jpeg,Guninthamulu__va__vm,Guninthamulu,వ,am,none,46,14,0
Guninthamulu/tha/th/A_0_7153.jpeg,Guninthamulu__tha__th,Guninthamulu,థ,none,none,32,0,0
Guninthamulu/ha/huu/A_0_3657.jpeg,Guninthamulu__ha__huu,Guninthamulu,హ,uu,none,50,5,0
hallulu/th/A_0_7971.jpeg,hallulu__th,hallulu,ఠ,none,none,27,0,0
Guninthamulu/ya/y/A_0_9427.jpeg,Guninthamulu__ya__y,Guninthamulu,య,none,none,41,0,0
Guninthamulu/cha/chuu/A_0_2775.jpeg,Guninthamulu__cha__chuu,Guninthamulu,ఛ,uu,none,23,5,0
Guninthamulu/l/li/A_0_9064.jpeg,Guninthamulu__l__li,Guninthamulu,ల,i,none,44,2,0
